N° de factura,Fecha de factura,ID Cliente,País,Cantidad,Monto,Mes,Dias hasta próxima compra,Hora
554159,2021-05-23 11:48:00,12464.0,Belgium,14,147.0,2021-05,83.0,11
554161,2021-05-23 11:49:00,12464.0,Belgium,4,34.0,2021-05,0.0,11
559890,2021-07-13 11:58:00,12464.0,Belgium,13,45.6,2021-07,51.0,11
564481,2021-08-25 13:33:00,12464.0,Belgium,14,190.1,2021-08,43.0,13
577087,2021-11-17 15:55:00,12464.0,Belgium,10,149.6,2021-11,84.0,15
579441,2021-11-29 13:33:00,12464.0,Belgium,21,281.9,2021-11,11.0,13
557885,2021-06-23 13:37:00,12465.0,Belgium,294,440.94,2021-06,,13
578084,2021-11-22 16:34:00,12465.0,Belgium,185,301.25,2021-11,152.0,16
542371,2021-01-27 13:29:00,12468.0,Germany,127,220.59,2021-01,,13
555523,2021-06-05 11:36:00,12468.0,Germany,239,508.95,2021-06,128.0,11
538174,2020-12-10 09:35:00,12471.0,Germany,1075,1982.41,2020-12,,9
538175,2020-12-10 09:48:00,12471.0,Germany,21,378.0,2020-12,0.0,9
539395,2020-12-17 11:52:00,12471.0,Germany,444,1484.25,2020-12,7.0,11
539398,2020-12-17 11:53:00,12471.0,Germany,6,29.7,2020-12,0.0,11
541093,2021-01-13 13:21:00,12471.0,Germany,100,753.45,2021-01,27.0,13
543056,2021-02-03 10:47:00,12471.0,Germany,180,947.4,2021-02,20.0,10
544811,2021-02-23 15:53:00,12471.0,Germany,201,388.3,2021-02,20.0,15
546920,2021-03-18 09:55:00,12471.0,Germany,296,845.32,2021-03,22.0,9
546921,2021-03-18 09:57:00,12471.0,Germany,12,33.0,2021-03,0.0,9
548745,2021-04-04 12:10:00,12471.0,Germany,350,624.29,2021-04,17.0,12
548746,2021-04-04 12:11:00,12471.0,Germany,40,50.0,2021-04,0.0,12
553037,2021-05-13 08:10:00,12471.0,Germany,292,774.6,2021-05,38.0,8
553038,2021-05-13 08:11:00,12471.0,Germany,32,106.6,2021-05,0.0,8
558841,2021-07-04 11:59:00,12471.0,Germany,1,30.0,2021-07,52.0,11
559298,2021-07-07 12:38:00,12471.0,Germany,298,739.64,2021-07,3.0,12
559300,2021-07-07 12:40:00,12471.0,Germany,148,208.62,2021-07,0.0,12
563950,2021-08-22 10:39:00,12471.0,Germany,391,1127.02,2021-08,45.0,10
564309,2021-08-24 12:39:00,12471.0,Germany,70,83.58,2021-08,2.0,12
564360,2021-08-24 16:13:00,12471.0,Germany,395,530.22,2021-08,0.0,16
566984,2021-09-16 10:39:00,12471.0,Germany,229,440.5,2021-09,22.0,10
567924,2021-09-22 17:25:00,12471.0,Germany,139,223.26,2021-09,6.0,17
569639,2021-10-05 12:24:00,12471.0,Germany,1,240.0,2021-10,12.0,12
569640,2021-10-05 12:25:00,12471.0,Germany,962,2145.38,2021-10,0.0,12
574097,2021-11-03 09:56:00,12471.0,Germany,377,725.72,2021-11,28.0,9
576909,2021-11-17 09:49:00,12471.0,Germany,519,1072.12,2021-11,13.0,9
578333,2021-11-24 08:50:00,12471.0,Germany,202,332.96,2021-11,6.0,8
578469,2021-11-24 12:36:00,12471.0,Germany,260,590.32,2021-11,0.0,12
579416,2021-11-29 13:00:00,12471.0,Germany,233,604.86,2021-11,5.0,13
579419,2021-11-29 13:01:00,12471.0,Germany,48,94.02,2021-11,0.0,13
581179,2021-12-07 15:43:00,12471.0,Germany,890,2238.51,2021-12,8.0,15
537201,2020-12-05 14:19:00,12472.0,Germany,972,1631.3,2020-12,,14
542215,2021-01-26 12:27:00,12472.0,Germany,485,825.36,2021-01,51.0,12
546843,2021-03-17 12:40:00,12472.0,Germany,368,592.18,2021-03,50.0,12
556578,2021-06-13 14:13:00,12472.0,Germany,791,1266.66,2021-06,88.0,14
561037,2021-07-24 11:55:00,12472.0,Germany,472,612.1,2021-07,40.0,11
571824,2021-10-19 11:49:00,12472.0,Germany,923,1376.43,2021-10,86.0,11
574885,2021-11-07 14:01:00,12472.0,Germany,137,268.08,2021-11,19.0,14
555162,2021-06-01 10:15:00,12473.0,Germany,557,672.19,2021-06,,10
563540,2021-08-17 12:04:00,12473.0,Germany,321,514.06,2021-08,77.0,12
571328,2021-10-17 11:27:00,12473.0,Germany,1557,1697.98,2021-10,60.0,11
575632,2021-11-10 13:44:00,12473.0,Germany,3,1013.86,2021-11,24.0,13
575636,2021-11-10 13:46:00,12473.0,Germany,1,40.46,2021-11,0.0,13
541125,2021-01-14 10:06:00,12474.0,Germany,11,47.5,2021-01,,10
541224,2021-01-14 14:45:00,12474.0,Germany,71,201.9,2021-01,0.0,14
542229,2021-01-26 13:38:00,12474.0,Germany,207,350.4,2021-01,11.0,13
544996,2021-02-25 11:53:00,12474.0,Germany,124,287.58,2021-02,29.0,11
547005,2021-03-18 14:20:00,12474.0,Germany,550,806.47,2021-03,21.0,14
547934,2021-03-28 14:07:00,12474.0,Germany,157,257.2,2021-03,9.0,14
553547,2021-05-17 15:48:00,12474.0,Germany,530,760.28,2021-05,50.0,15
554263,2021-05-23 12:32:00,12474.0,Germany,12,7.8,2021-05,5.0,12
557569,2021-06-21 10:46:00,12474.0,Germany,272,427.76,2021-06,28.0,10
558109,2021-06-26 15:36:00,12474.0,Germany,15,44.25,2021-06,5.0,15
559710,2021-07-12 10:25:00,12474.0,Germany,125,191.6,2021-07,15.0,10
561094,2021-07-25 10:04:00,12474.0,Germany,410,513.64,2021-07,12.0,10
565261,2021-09-02 10:53:00,12474.0,Germany,314,465.68,2021-09,39.0,10
570640,2021-10-11 12:38:00,12474.0,Germany,254,522.36,2021-10,39.0,12
571312,2021-10-17 10:42:00,12474.0,Germany,480,572.23,2021-10,5.0,10
572061,2021-10-20 12:53:00,12474.0,Germany,554,740.41,2021-10,3.0,12
576607,2021-11-15 15:42:00,12474.0,Germany,540,762.56,2021-11,26.0,15
578043,2021-11-22 14:39:00,12474.0,Germany,221,416.17,2021-11,6.0,14
571308,2021-10-17 10:10:00,12475.0,Germany,535,723.38,2021-10,,10
538644,2020-12-13 14:39:00,12476.0,Germany,2,12.45,2020-12,,14
542648,2021-01-31 11:46:00,12476.0,Germany,131,549.58,2021-01,48.0,11
543833,2021-02-14 10:24:00,12476.0,Germany,47,160.2,2021-02,13.0,10
550527,2021-04-19 10:48:00,12476.0,Germany,628,1411.67,2021-04,64.0,10
552008,2021-05-05 17:13:00,12476.0,Germany,20,311.2,2021-05,16.0,17
560901,2021-07-21 17:39:00,12476.0,Germany,304,746.57,2021-07,77.0,17
566987,2021-09-16 10:56:00,12476.0,Germany,185,533.6,2021-09,56.0,10
572559,2021-10-25 08:44:00,12476.0,Germany,292,448.88,2021-10,38.0,8
572560,2021-10-25 08:45:00,12476.0,Germany,136,648.28,2021-10,0.0,8
576327,2021-11-14 15:19:00,12476.0,Germany,72,243.53,2021-11,20.0,15
578472,2021-11-24 12:40:00,12476.0,Germany,591,1750.46,2021-11,9.0,12
543737,2021-02-11 12:45:00,12477.0,Germany,639,2355.95,2021-02,,12
550137,2021-04-14 13:59:00,12477.0,Germany,728,2221.02,2021-04,62.0,13
564856,2021-08-31 09:11:00,12477.0,Germany,1151,4257.06,2021-08,138.0,9
570002,2021-10-07 09:16:00,12477.0,Germany,346,1059.24,2021-10,37.0,9
571227,2021-10-14 13:54:00,12477.0,Germany,316,1288.78,2021-10,7.0,13
576910,2021-11-17 09:51:00,12477.0,Germany,473,2037.69,2021-11,33.0,9
580752,2021-12-06 09:56:00,12478.0,Greece,236,680.99,2021-12,,9
579152,2021-11-28 13:26:00,12479.0,Germany,385,527.2,2021-11,,13
540480,2021-01-07 15:27:00,12480.0,Germany,367,816.25,2021-01,,15
546851,2021-03-17 13:23:00,12480.0,Germany,395,771.02,2021-03,68.0,13
560569,2021-07-19 14:04:00,12480.0,Germany,334,557.68,2021-07,124.0,14
575896,2021-11-11 14:52:00,12480.0,Germany,611,1136.68,2021-11,115.0,14
537892,2020-12-09 10:13:00,12481.0,Germany,85,159.38,2020-12,,10
539636,2020-12-20 15:15:00,12481.0,Germany,234,631.96,2020-12,11.0,15
540414,2021-01-07 10:32:00,12481.0,Germany,413,603.09,2021-01,17.0,10
547925,2021-03-28 13:57:00,12481.0,Germany,425,602.86,2021-03,80.0,13
547926,2021-03-28 13:59:00,12481.0,Germany,268,229.48,2021-03,0.0,13
553731,2021-05-19 08:26:00,12481.0,Germany,429,738.96,2021-05,51.0,8
553732,2021-05-19 08:27:00,12481.0,Germany,90,134.82,2021-05,0.0,8
556517,2021-06-13 10:52:00,12481.0,Germany,417,1001.21,2021-06,25.0,10
569563,2021-10-05 09:46:00,12481.0,Germany,790,1307.76,2021-10,113.0,9
576893,2021-11-17 08:29:00,12481.0,Germany,153,186.8,2021-11,42.0,8
540040,2021-01-04 14:20:00,12483.0,Sweden,293,547.56,2021-01,,14
551278,2021-04-27 13:13:00,12483.0,Sweden,109,323.0,2021-04,112.0,13
552717,2021-05-11 09:42:00,12483.0,Sweden,2,8.5,2021-05,13.0,9
553674,2021-05-18 12:50:00,12483.0,Sweden,37,115.6,2021-05,7.0,12
556194,2021-06-09 12:20:00,12483.0,Sweden,188,319.95,2021-06,21.0,12
565287,2021-09-02 11:42:00,12483.0,Sweden,163,309.45,2021-09,84.0,11
573333,2021-10-30 11:34:00,12483.0,Sweden,198,454.2,2021-10,57.0,11
578089,2021-11-22 17:02:00,12483.0,Sweden,120,406.72,2021-11,23.0,17
540469,2021-01-07 14:04:00,12484.0,Spain,630,1138.67,2021-01,,14
557007,2021-06-16 11:30:00,12484.0,Spain,424,1137.99,2021-06,159.0,11
564734,2021-08-28 13:32:00,12484.0,Spain,800,1246.49,2021-08,73.0,13
564858,2021-08-31 09:44:00,12484.0,Spain,5,140.0,2021-08,2.0,9
574550,2021-11-04 15:18:00,12484.0,Spain,327,738.57,2021-11,65.0,15
574838,2021-11-07 11:37:00,12484.0,Spain,5,140.0,2021-11,2.0,11
568137,2021-09-25 10:34:00,12488.0,France,169,553.39,2021-09,,10
573442,2021-10-31 10:42:00,12488.0,France,90,214.06,2021-10,36.0,10
579529,2021-11-30 08:50:00,12488.0,France,270,531.21,2021-11,29.0,8
540463,2021-01-07 13:13:00,12489.0,France,105,334.93,2021-01,,13
541120,2021-01-14 09:13:00,12490.0,France,548,864.22,2021-01,,9
552325,2021-05-09 09:47:00,12490.0,France,164,331.5,2021-05,115.0,9
557489,2021-06-20 14:58:00,12490.0,France,211,484.06,2021-06,42.0,14
561029,2021-07-24 11:25:00,12490.0,France,236,412.93,2021-07,33.0,11
564912,2021-08-31 12:33:00,12490.0,France,201,424.06,2021-08,38.0,12
565854,2021-09-07 13:22:00,12490.0,France,650,1035.82,2021-09,7.0,13
574068,2021-11-02 14:51:00,12490.0,France,291,633.44,2021-11,56.0,14
576222,2021-11-14 13:02:00,12490.0,France,322,411.72,2021-11,11.0,13
577856,2021-11-22 11:19:00,12490.0,France,186,357.88,2021-11,7.0,11
580536,2021-12-04 16:07:00,12490.0,France,255,462.3,2021-12,12.0,16
573868,2021-11-01 12:18:00,12491.0,France,260,460.4,2021-11,,12
564666,2021-08-26 14:51:00,12492.0,Germany,69,126.39,2021-08,,14
570189,2021-10-07 15:15:00,12492.0,Germany,123,136.82,2021-10,42.0,15
554826,2021-05-26 14:53:00,12493.0,France,88,232.5,2021-05,,14
558124,2021-06-27 10:17:00,12493.0,France,119,201.24,2021-06,31.0,10
537967,2020-12-09 11:31:00,12494.0,France,9,57.6,2020-12,,11
539113,2020-12-16 11:24:00,12494.0,France,3,4.95,2020-12,6.0,11
544200,2021-02-17 10:08:00,12494.0,France,116,250.0,2021-02,62.0,10
554940,2021-05-27 13:49:00,12494.0,France,157,403.09,2021-05,99.0,13
558699,2021-07-01 12:17:00,12494.0,France,79,153.22,2021-07,34.0,12
573402,2021-10-30 15:44:00,12494.0,France,209,214.74,2021-10,121.0,15
578348,2021-11-24 09:34:00,12494.0,France,134,162.5,2021-11,24.0,9
567298,2021-09-19 12:29:00,12497.0,Germany,1236,1043.1,2021-09,,12
570881,2021-10-13 09:30:00,12498.0,Germany,69,247.25,2021-10,,9
577299,2021-11-18 12:52:00,12498.0,Germany,81,126.0,2021-11,36.0,12
577301,2021-11-18 12:53:00,12498.0,Germany,9,30.45,2021-11,0.0,12
540553,2021-01-10 09:48:00,12500.0,Germany,243,344.94,2021-01,,9
544281,2021-02-17 12:23:00,12500.0,Germany,303,373.98,2021-02,38.0,12
545557,2021-03-03 15:30:00,12500.0,Germany,193,249.84,2021-03,14.0,15
546919,2021-03-18 09:55:00,12500.0,Germany,169,241.44,2021-03,14.0,9
557972,2021-06-24 10:16:00,12500.0,Germany,73,185.64,2021-06,98.0,10
564475,2021-08-25 12:50:00,12500.0,Germany,289,378.0,2021-08,62.0,12
569727,2021-10-06 09:37:00,12500.0,Germany,52,150.25,2021-10,41.0,9
571729,2021-10-19 09:43:00,12500.0,Germany,577,617.04,2021-10,13.0,9
571739,2021-10-19 10:33:00,12500.0,Germany,1,3.0,2021-10,0.0,10
572134,2021-10-21 10:13:00,12500.0,Germany,201,1096.65,2021-10,1.0,10
576869,2021-11-16 16:20:00,12500.0,Germany,577,617.04,2021-11,26.0,16
540458,2021-01-07 12:28:00,12501.0,Germany,1783,2169.39,2021-01,,12
543055,2021-02-03 10:41:00,12502.0,Spain,171,617.25,2021-02,,10
546755,2021-03-16 13:29:00,12502.0,Spain,175,702.8,2021-03,41.0,13
552040,2021-05-06 08:19:00,12502.0,Spain,88,522.6,2021-05,50.0,8
562273,2021-08-04 09:55:00,12502.0,Spain,152,788.87,2021-08,90.0,9
565519,2021-09-05 11:52:00,12502.0,Spain,234,1092.35,2021-09,32.0,11
575352,2021-11-09 14:56:00,12504.0,Germany,87,449.4,2021-11,,14
577776,2021-11-21 16:02:00,12504.0,Germany,3,32.65,2021-11,12.0,16
550821,2021-04-21 08:54:00,12506.0,France,23,73.5,2021-04,,8
543822,2021-02-14 09:24:00,12507.0,Spain,219,446.16,2021-02,,9
559187,2021-07-07 10:20:00,12507.0,Spain,11,46.75,2021-07,143.0,10
561669,2021-07-28 17:09:00,12507.0,Spain,675,811.9,2021-07,21.0,17
575692,2021-11-10 16:27:00,12508.0,France,203,275.19,2021-11,,16
576064,2021-11-13 15:37:00,12508.0,France,69,123.08,2021-11,2.0,15
545181,2021-02-28 14:45:00,12509.0,France,55,176.5,2021-02,,14
541491,2021-01-18 14:04:00,12510.0,Spain,294,681.05,2021-01,,14
560607,2021-07-20 10:15:00,12510.0,Spain,59,301.52,2021-07,182.0,10
569527,2021-10-04 14:53:00,12512.0,Israel,95,122.33,2021-10,,14
569529,2021-10-04 14:55:00,12512.0,Israel,4,15.7,2021-10,0.0,14
563753,2021-08-19 10:51:00,12513.0,France,462,612.29,2021-08,,10
546875,2021-03-17 16:38:00,12514.0,Italy,440,1017.68,2021-03,,16
539752,2020-12-21 15:43:00,12515.0,Italy,131,383.7,2020-12,,15
556469,2021-06-12 11:37:00,12516.0,Germany,345,583.2,2021-06,,11
567959,2021-09-23 09:13:00,12516.0,Germany,530,728.86,2021-09,102.0,9
555383,2021-06-02 15:13:00,12517.0,Germany,420,766.95,2021-06,,15
562537,2021-08-05 15:02:00,12517.0,Germany,421,771.75,2021-08,63.0,15
568472,2021-09-27 11:50:00,12517.0,Germany,210,417.2,2021-09,52.0,11
575886,2021-11-11 13:57:00,12517.0,Germany,317,492.94,2021-11,45.0,13
575888,2021-11-11 14:04:00,12517.0,Germany,3,54.0,2021-11,0.0,14
563914,2021-08-21 13:18:00,12518.0,Germany,187,324.83,2021-08,,13
568103,2021-09-23 15:45:00,12518.0,Germany,295,524.9,2021-09,33.0,15
570718,2021-10-12 10:36:00,12518.0,Germany,324,381.06,2021-10,18.0,10
575787,2021-11-11 11:18:00,12518.0,Germany,324,486.96,2021-11,30.0,11
581494,2021-12-09 10:13:00,12518.0,Germany,188,339.14,2021-12,27.0,10
570007,2021-10-07 09:26:00,12519.0,Germany,183,340.84,2021-10,,9
546365,2021-03-11 11:35:00,12520.0,Germany,618,987.42,2021-03,,11
547715,2021-03-25 08:50:00,12520.0,Germany,128,246.54,2021-03,13.0,8
553741,2021-05-19 09:37:00,12520.0,Germany,199,463.6,2021-05,55.0,9
560728,2021-07-20 14:38:00,12520.0,Germany,154,348.29,2021-07,62.0,14
567666,2021-09-21 15:23:00,12520.0,Germany,340,588.41,2021-09,63.0,15
560635,2021-07-20 10:51:00,12521.0,Germany,309,599.68,2021-07,,10
571904,2021-10-19 14:41:00,12522.0,Germany,129,89.4,2021-10,,14
573629,2021-10-31 15:30:00,12522.0,Germany,65,103.32,2021-10,12.0,15
540851,2021-01-12 09:43:00,12523.0,France,43,102.95,2021-01,,9
544585,2021-02-21 14:58:00,12523.0,France,78,143.4,2021-02,40.0,14
546770,2021-03-16 15:17:00,12523.0,France,62,115.09,2021-03,23.0,15
548553,2021-04-01 09:19:00,12523.0,France,88,138.75,2021-04,15.0,9
561470,2021-07-27 13:14:00,12523.0,France,148,204.75,2021-07,117.0,13
563897,2021-08-21 10:44:00,12523.0,France,34,128.55,2021-08,24.0,10
564226,2021-08-24 10:13:00,12523.0,France,107,184.26,2021-08,2.0,10
567657,2021-09-21 14:43:00,12523.0,France,63,124.38,2021-09,28.0,14
569921,2021-10-06 17:28:00,12523.0,France,29,157.0,2021-10,15.0,17
572925,2021-10-27 09:18:00,12523.0,France,136,228.22,2021-10,20.0,9
577512,2021-11-20 12:55:00,12523.0,France,77,262.42,2021-11,24.0,12
540562,2021-01-10 10:35:00,12524.0,Germany,392,337.39,2021-01,,10
544483,2021-02-21 10:53:00,12524.0,Germany,271,525.34,2021-02,42.0,10
545533,2021-03-03 14:04:00,12524.0,Germany,343,475.44,2021-03,10.0,14
551529,2021-05-01 13:18:00,12524.0,Germany,647,1094.33,2021-05,58.0,13
553842,2021-05-19 12:24:00,12524.0,Germany,470,400.88,2021-05,17.0,12
558608,2021-06-30 15:30:00,12524.0,Germany,167,289.1,2021-06,42.0,15
570082,2021-10-07 11:19:00,12524.0,Germany,1299,1055.44,2021-10,98.0,11
579786,2021-11-30 15:31:00,12524.0,Germany,110,307.8,2021-11,54.0,15
565765,2021-09-06 14:19:00,12526.0,Germany,318,520.3,2021-09,,14
571304,2021-10-17 09:37:00,12526.0,Germany,226,519.28,2021-10,40.0,9
581574,2021-12-09 12:09:00,12526.0,Germany,88,277.08,2021-12,53.0,12
541480,2021-01-18 12:05:00,12527.0,Germany,113,132.52,2021-01,,12
544340,2021-02-18 09:41:00,12527.0,Germany,108,152.4,2021-02,30.0,9
567291,2021-09-19 11:55:00,12527.0,Germany,13,63.79,2021-09,213.0,11
542621,2021-01-31 09:05:00,12528.0,Germany,281,493.53,2021-01,,9
545916,2021-03-08 11:46:00,12528.0,Germany,77,278.13,2021-03,36.0,11
559899,2021-07-13 12:24:00,12528.0,Germany,94,281.71,2021-07,127.0,12
563548,2021-08-17 12:30:00,12528.0,Germany,51,234.0,2021-08,35.0,12
570095,2021-10-07 11:57:00,12528.0,Germany,102,274.51,2021-10,50.0,11
579747,2021-11-30 14:40:00,12528.0,Germany,151,371.6,2021-11,54.0,14
540410,2021-01-07 10:04:00,12530.0,Germany,95,387.4,2021-01,,10
550665,2021-04-20 09:31:00,12530.0,Germany,232,417.6,2021-04,102.0,9
562605,2021-08-08 10:59:00,12530.0,Germany,273,416.65,2021-08,110.0,10
570637,2021-10-11 12:34:00,12530.0,Germany,313,440.63,2021-10,64.0,12
578705,2021-11-25 11:12:00,12531.0,Germany,45,125.22,2021-11,,11
575326,2021-11-09 13:47:00,12532.0,France,153,349.83,2021-11,,13
561911,2021-08-01 10:26:00,12534.0,Germany,651,1089.18,2021-08,,10
555637,2021-06-06 12:47:00,12535.0,France,115,371.45,2021-06,,12
566074,2021-09-09 08:48:00,12535.0,France,104,344.9,2021-09,94.0,8
570672,2021-10-11 14:52:00,12536.0,France,2801,4279.71,2021-10,,14
573077,2021-10-27 14:13:00,12536.0,France,1,4161.06,2021-10,15.0,14
573080,2021-10-27 14:20:00,12536.0,France,1,4161.06,2021-10,0.0,14
575707,2021-11-10 17:16:00,12538.0,Spain,191,363.95,2021-11,,17
540550,2021-01-10 09:11:00,12539.0,Spain,643,1715.85,2021-01,,9
542303,2021-01-27 11:05:00,12539.0,Spain,643,1715.85,2021-01,17.0,11
547387,2021-03-22 16:00:00,12539.0,Spain,335,1085.99,2021-03,54.0,16
577039,2021-11-17 13:30:00,12539.0,Spain,446,1050.66,2021-11,239.0,13
538525,2020-12-13 09:39:00,12540.0,Spain,300,881.01,2020-12,,9
540801,2021-01-11 12:25:00,12540.0,Spain,475,1147.18,2021-01,29.0,12
542905,2021-02-01 15:11:00,12540.0,Spain,193,288.98,2021-02,21.0,15
547703,2021-03-24 17:10:00,12540.0,Spain,512,1140.76,2021-03,51.0,17
551868,2021-05-04 16:29:00,12540.0,Spain,747,1380.11,2021-05,40.0,16
555095,2021-05-31 13:32:00,12540.0,Spain,608,1306.49,2021-05,26.0,13
555726,2021-06-06 16:23:00,12540.0,Spain,173,357.99,2021-06,6.0,16
559173,2021-07-07 10:03:00,12540.0,Spain,216,416.62,2021-07,30.0,10
561093,2021-07-25 10:01:00,12540.0,Spain,649,1358.39,2021-07,17.0,10
564201,2021-08-24 08:09:00,12540.0,Spain,317,509.34,2021-08,29.0,8
566040,2021-09-08 13:38:00,12540.0,Spain,243,459.99,2021-09,15.0,13
567340,2021-09-19 15:02:00,12540.0,Spain,565,971.65,2021-09,11.0,15
568001,2021-09-23 11:35:00,12540.0,Spain,97,277.48,2021-09,3.0,11
569998,2021-10-07 08:12:00,12540.0,Spain,227,422.8,2021-10,13.0,8
571665,2021-10-18 12:59:00,12540.0,Spain,724,1019.47,2021-10,11.0,12
575144,2021-11-08 15:38:00,12540.0,Spain,239,573.71,2021-11,21.0,15
577476,2021-11-20 11:31:00,12540.0,Spain,400,888.27,2021-11,11.0,11
545585,2021-03-04 09:32:00,12541.0,Spain,288,312.4,2021-03,,9
557314,2021-06-19 15:59:00,12541.0,Spain,131,223.74,2021-06,107.0,15
575514,2021-11-10 10:40:00,12541.0,Spain,261,445.04,2021-11,143.0,10
574301,2021-11-03 16:15:00,12544.0,Spain,136,372.7,2021-11,,16
547790,2021-03-25 12:04:00,12545.0,Spain,346,628.15,2021-03,,12
568179,2021-09-25 13:39:00,12545.0,Spain,177,372.24,2021-09,184.0,13
567968,2021-09-23 09:44:00,12546.0,Spain,475,760.2,2021-09,,9
572442,2021-10-24 12:09:00,12546.0,Spain,158,401.3,2021-10,31.0,12
545647,2021-03-04 12:46:00,12547.0,Spain,109,159.4,2021-03,,12
554792,2021-05-26 12:38:00,12547.0,Spain,25,48.4,2021-05,82.0,12
558108,2021-06-26 15:35:00,12548.0,Spain,49,95.2,2021-06,,15
567653,2021-09-21 14:35:00,12550.0,Spain,569,964.83,2021-09,,14
539351,2020-12-17 11:23:00,12551.0,Spain,100,168.0,2020-12,,11
573508,2021-10-31 12:11:00,12552.0,Italy,85,317.82,2021-10,,12
573768,2021-11-01 10:02:00,12552.0,Italy,3,120.0,2021-11,0.0,10
541138,2021-01-14 10:42:00,12553.0,France,446,700.31,2021-01,,10
544423,2021-02-18 15:23:00,12553.0,France,15,6.3,2021-02,35.0,15
545583,2021-03-04 09:08:00,12553.0,France,125,317.25,2021-03,13.0,9
547722,2021-03-25 10:19:00,12553.0,France,264,357.91,2021-03,21.0,10
553843,2021-05-19 12:29:00,12553.0,France,128,352.85,2021-05,55.0,12
559422,2021-07-08 12:00:00,12553.0,France,137,284.75,2021-07,49.0,12
563926,2021-08-21 14:42:00,12553.0,France,236,400.22,2021-08,44.0,14
570841,2021-10-12 14:18:00,12553.0,France,220,477.55,2021-10,51.0,14
576245,2021-11-14 13:40:00,12553.0,France,225,518.12,2021-11,32.0,13
580120,2021-12-01 16:38:00,12553.0,France,169,277.02,2021-12,17.0,16
559665,2021-07-11 13:35:00,12556.0,Spain,166,312.9,2021-07,,13
572065,2021-10-20 13:06:00,12556.0,Spain,192,290.81,2021-10,100.0,13
536944,2020-12-03 12:20:00,12557.0,Spain,400,620.0,2020-12,,12
540785,2021-01-11 11:39:00,12557.0,Spain,1008,3417.12,2021-01,38.0,11
547972,2021-03-28 16:41:00,12557.0,Spain,550,817.5,2021-03,76.0,16
558871,2021-07-04 13:19:00,12557.0,Spain,1506,4146.34,2021-07,97.0,13
578321,2021-11-23 16:59:00,12557.0,Spain,920,2990.0,2021-11,142.0,16
580158,2021-12-02 10:41:00,12558.0,USA,196,269.96,2021-12,,10
541877,2021-01-24 10:12:00,12559.0,Germany,247,486.11,2021-01,,10
542926,2021-02-02 09:49:00,12559.0,Germany,36,75.6,2021-02,8.0,9
560590,2021-07-19 15:55:00,12560.0,Germany,812,1292.31,2021-07,,15
563853,2021-08-19 15:22:00,12560.0,Germany,8,144.0,2021-08,30.0,15
580511,2021-12-04 13:54:00,12560.0,Germany,290,697.7,2021-12,106.0,13
543587,2021-02-10 11:39:00,12561.0,Germany,177,238.85,2021-02,,11
554648,2021-05-25 12:44:00,12562.0,France,183,444.96,2021-05,,12
557069,2021-06-16 15:22:00,12562.0,France,270,510.27,2021-06,22.0,15
562450,2021-08-05 08:40:00,12562.0,France,323,650.0,2021-08,49.0,8
567191,2021-09-19 09:15:00,12562.0,France,231,388.64,2021-09,45.0,9
571240,2021-10-14 14:55:00,12562.0,France,234,513.6,2021-10,25.0,14
576941,2021-11-17 11:34:00,12562.0,France,215,619.9,2021-11,33.0,11
580126,2021-12-01 17:20:00,12562.0,France,323,654.37,2021-12,14.0,17
547520,2021-03-23 14:55:00,12564.0,France,133,456.9,2021-03,,14
544838,2021-02-24 10:34:00,12565.0,Saudi Arabia,80,145.92,2021-02,,10
566739,2021-09-14 14:30:00,12566.0,Germany,265,351.65,2021-09,,14
537065,2020-12-05 11:57:00,12567.0,France,611,1526.92,2020-12,,11
537468,2020-12-07 10:36:00,12567.0,France,167,415.46,2020-12,1.0,10
543188,2021-02-04 11:45:00,12567.0,France,617,1236.73,2021-02,59.0,11
554097,2021-05-22 13:01:00,12567.0,France,234,705.21,2021-05,107.0,13
555933,2021-06-08 08:49:00,12567.0,France,216,286.34,2021-06,16.0,8
555936,2021-06-08 09:16:00,12567.0,France,216,286.34,2021-06,0.0,9
556507,2021-06-13 09:55:00,12567.0,France,557,1650.1,2021-06,5.0,9
564173,2021-08-23 14:23:00,12567.0,France,406,851.06,2021-08,71.0,14
565443,2021-09-04 14:22:00,12567.0,France,509,891.82,2021-09,11.0,14
576927,2021-11-17 11:02:00,12567.0,France,772,1551.3,2021-11,73.0,11
548654,2021-04-01 13:47:00,12569.0,Germany,115,348.68,2021-04,,13
550004,2021-04-14 09:56:00,12569.0,Germany,102,279.18,2021-04,12.0,9
